# x	AxA	BxB	3Ax4B	4Ax3B
-4.014399999999093779e+03 1.000000063587922039e+00 1.000000063504281389e+00 1.000000102886690945e+00 1.000000060883055264e+00
-4.012799999999093416e+03 1.000000013009624045e+00 1.000000050427106268e+00 1.000000104632855491e+00 1.000000019620885583e+00
-4.011199999999093052e+03 9.999999807111293881e-01 1.000000028302549637e+00 1.000000116967277641e+00 9.999999859274626424e-01
-4.009599999999092688e+03 9.999999661780664129e-01 9.999999944596498214e-01 1.000000129003989269e+00 9.999999601670066518e-01
-4.007999999999092324e+03 9.999999626108686535e-01 9.999999697988978253e-01 1.000000118496304991e+00 9.999999505892822604e-01
-4.006399999999091960e+03 9.999999507658055009e-01 9.999999606852252310e-01 1.000000083936998241e+00 9.999999783696628120e-01
-4.004799999999091597e+03 9.999999077573790141e-01 9.999999445421445810e-01 1.000000045439418006e+00 1.000000025573806850e+00
-4.003199999999091233e+03 9.999998648946785140e-01 9.999999213873221882e-01 9.999999986019615372e-01 1.000000060964268744e+00
-4.001599999999090869e+03 9.999998275539007109e-01 9.999998985280149633e-01 9.999999608638537874e-01 1.000000070034683830e+00
-3.999999999999090505e+03 9.999998081887060408e-01 9.999998771547038423e-01 9.999999389949547624e-01 1.000000058593224939e+00
-3.998399999999090142e+03 9.999998090853694510e-01 9.999998674853299852e-01 9.999999304441107295e-01 1.000000041824683494e+00
-3.996799999999089778e+03 9.999998469407993529e-01 9.999998785339835328e-01 9.999999134834276493e-01 1.000000011006378919e+00
-3.995199999999089414e+03 9.999999009788183013e-01 9.999999079634345200e-01 9.999998701946587465e-01 9.999999819631677500e-01
-3.993599999999089050e+03 9.999999359991422754e-01 9.999999375486341435e-01 9.999998175770538067e-01 9.999999758582077680e-01
-3.991999999999088686e+03 9.999999594943881354e-01 9.999999858181942702e-01 9.999997705255024849e-01 9.999999976259021928e-01
-3.990399999999088323e+03 9.999999911583529189e-01 1.000000045519330749e+00 9.999997412276609987e-01 1.000000023760644563e+00
-3.988799999999087959e+03 1.000000046199893911e+00 1.000000076368517066e+00 9.999997320765167119e-01 1.000000034424850082e+00
-3.987199999999087595e+03 1.000000101208782688e+00 1.000000074186176757e+00 9.999997405272929019e-01 1.000000033004930788e+00
-3.985599999999087231e+03 1.000000146066098994e+00 1.000000044296401658e+00 9.999997747511709667e-01 1.000000008848649813e+00
-3.983999999999086867e+03 1.000000162757533673e+00 1.000000009573901893e+00 9.999998187204096611e-01 9.999999876319716208e-01
-3.982399999999086504e+03 1.000000137295028901e+00 9.999999860730094392e-01 9.999998505038647512e-01 9.999999724781327703e-01
-3.980799999999086140e+03 1.000000073860399796e+00 9.999999720305603468e-01 9.999998678620840575e-01 9.999999614182990548e-01
-3.979199999999085776e+03 9.999999922294769972e-01 9.999999693408444523e-01 9.999998801248302094e-01 9.999999623532311865e-01
-3.977599999999085412e+03 9.999999509978362289e-01 9.999999742944918335e-01 9.999998991772436341e-01 9.999999810297368619e-01
-3.975999999999085048e+03 9.999999744719613171e-01 9.999999795702364525e-01 9.999999238676438029e-01 1.000000010671685313e+00
-3.974399999999084685e+03 1.000000024551224387e+00 9.999999709744312737e-01 9.999999441558362623e-01 1.000000031635460696e+00
-3.972799999999084321e+03 1.000000051933907841e+00 9.999999555630330050e-01 9.999999438337006108e-01 1.000000040497424525e+00
-3.971199999999083957e+03 1.000000031330950057e+00 9.999999602908773433e-01 9.999999401002193089e-01 1.000000024725558490e+00
-3.969599999999083593e+03 9.999999905191940819e-01 9.999999922255420337e-01 9.999999524008482688e-01 9.999999937694794561e-01
-3.967999999999083229e+03 9.999999590610652023e-01 1.000000032705129493e+00 9.999999748885797235e-01 9.999999585677333824e-01
-3.966399999999082866e+03 9.999999809618080882e-01 1.000000056013857552e+00 1.000000002487587247e+00 9.999999268356638549e-01
-3.964799999999082502e+03 1.000000038036227057e+00 1.000000068938736941e+00 1.000000035614123428e+00 9.999999067840354972e-01
-3.963199999999082138e+03 1.000000087866250054e+00 1.000000098127976633e+00 1.000000067129103609e+00 9.999999017255903899e-01
-3.961599999999081774e+03 1.000000102233983501e+00 1.000000142925025814e+00 1.000000093092764830e+00 9.999999243685566697e-01
-3.959999999999081410e+03 1.000000084918069687e+00 1.000000175891602838e+00 1.000000111672820102e+00 9.999999574885578557e-01
-3.958399999999081047e+03 1.000000052848778909e+00 1.000000177431904058e+00 1.000000111578625894e+00 9.999999811798532257e-01
-3.956799999999080683e+03 1.000000004563770695e+00 1.000000157078390739e+00 1.000000078810922011e+00 9.999999808613189156e-01
-3.955199999999080319e+03 9.999999598132369716e-01 1.000000133653065948e+00 1.000000029919264621e+00 9.999999798900367498e-01
-3.953599999999079955e+03 9.999999231617701101e-01 1.000000103359182102e+00 9.999999840922607630e-01 9.999999991271250055e-01
-3.951999999999079591e+03 9.999999132498883503e-01 1.000000071029511606e+00 9.999999507613572813e-01 1.000000044194294668e+00
-3.950399999999079228e+03 9.999999252514717440e-01 1.000000039363771798e+00 9.999999402254378111e-01 1.000000103816453212e+00
-3.948799999999078864e+03 9.999999459200007434e-01 1.000000009199142115e+00 9.999999482934559536e-01 1.000000133360947174e+00
-3.947199999999078500e+03 9.999999487405598630e-01 9.999999997757875736e-01 9.999999705255228077e-01 1.000000124759098385e+00
-3.945599999999078136e+03 9.999999240931728428e-01 1.000000012498867275e+00 1.000000011171620518e+00 1.000000099261977526e+00
-3.943999999999077772e+03 9.999999073848480080e-01 1.000000028199660829e+00 1.000000051270122814e+00 1.000000084131795752e+00
-3.942399999999077409e+03 9.999999150506111434e-01 1.000000033210102002e+00 1.000000075506662034e+00 1.000000085668296457e+00
-3.940799999999077045e+03 9.999999513848637500e-01 1.000000041551565744e+00 1.000000088847252222e+00 1.000000072440725862e+00
-3.939199999999076681e+03 9.999999885846122538e-01 1.000000066388841979e+00 1.000000087657275216e+00 1.000000043765906454e+00
-3.937599999999076317e+03 1.000000005755781185e+00 1.000000086095876428e+00 1.000000074888524271e+00 1.000000009204908613e+00
-3.935999999999075953e+03 1.000000002056742332e+00 1.000000091486929588e+00 1.000000039551133479e+00 9.999999947786712973e-01
-3.934399999999075590e+03 9.999999943440465167e-01 1.000000093625021957e+00 9.999999847533386221e-01 9.999999887387369668e-01
-3.932799999999075226e+03 9.999999992439398966e-01 1.000000103666827789e+00 9.999999328770826645e-01 9.999999823429646106e-01
-3.931199999999074862e+03 1.000000012020701989e+00 1.000000114868016876e+00 9.999999031716980680e-01 9.999999907504779628e-01
-3.929599999999074498e+03 1.000000039008787756e+00 1.000000104406693513e+00 9.999998969138357285e-01 1.000000011451913640e+00
-3.927999999999074134e+03 1.000000076299405238e+00 1.000000082660700951e+00 9.999999042819377459e-01 1.000000040803395773e+00
-3.926399999999073771e+03 1.000000117053270188e+00 1.000000063801004702e+00 9.999999209645297205e-01 1.000000050416250064e+00
-3.924799999999073407e+03 1.000000152133179609e+00 1.000000051747484298e+00 9.999999437247962808e-01 1.000000034394456394e+00
-3.923199999999073043e+03 1.000000152396871123e+00 1.000000043901488667e+00 9.999999704207696016e-01 9.999999981685838701e-01
-3.921599999999072679e+03 1.000000136752347224e+00 1.000000023627596768e+00 9.999999950388656078e-01 9.999999593724236968e-01
-3.919999999999072315e+03 1.000000139316780778e+00 9.999999870360162246e-01 9.999999998097832687e-01 9.999999331362878774e-01
-3.918399999999071952e+03 1.000000175501878141e+00 9.999999411026899709e-01 9.999999892719741990e-01 9.999999257765814775e-01
-3.916799999999071588e+03 1.000000218307455224e+00 9.999998989204917921e-01 9.999999851555595454e-01 9.999999420461463950e-01
-3.915199999999071224e+03 1.000000225915377516e+00 9.999998801821122774e-01 9.999999951428880651e-01 9.999999498967799827e-01
-3.913599999999070860e+03 1.000000184177525231e+00 9.999998823935942749e-01 1.000000019728922496e+00 9.999999293698355052e-01
-3.911999999999070496e+03 1.000000108277059985e+00 9.999998858289069759e-01 1.000000052462424183e+00 9.999998815802911833e-01
-3.910399999999070133e+03 1.000000037810202080e+00 9.999998738132666043e-01 1.000000079520772855e+00 9.999998330568311555e-01
-3.908799999999069769e+03 9.999999852056054017e-01 9.999998510191766554e-01 1.000000097663987342e+00 9.999998080023783098e-01
-3.907199999999069405e+03 9.999999498327815095e-01 9.999998395742855095e-01 1.000000115775431242e+00 9.999998232078634031e-01
-3.905599999999069041e+03 9.999999210464631805e-01 9.999998298591273871e-01 1.000000134156406428e+00 9.999998713186276644e-01
-3.903999999999068677e+03 9.999999154034191484e-01 9.999998071034664759e-01 1.000000138535281025e+00 9.999999253100928520e-01
-3.902399999999068314e+03 9.999999295976921276e-01 9.999997806821238067e-01 1.000000131520875302e+00 9.999999680088837994e-01
-3.900799999999067950e+03 9.999999529680011490e-01 9.999997785865468725e-01 1.000000109483281552e+00 9.999999791443847652e-01
-3.899199999999067586e+03 9.999999749580209540e-01 9.999998231835725004e-01 1.000000066360865025e+00 9.999999672945685258e-01
-3.897599999999067222e+03 9.999999760985993635e-01 9.999998860658421140e-01 1.000000020416779822e+00 9.999999531294365696e-01
-3.895999999999066858e+03 9.999999760512572333e-01 9.999999462140432005e-01 9.999999847597722535e-01 9.999999554677543312e-01
-3.894399999999066495e+03 9.999999693326153682e-01 9.999999874745559847e-01 9.999999643303651986e-01 9.999999753847798045e-01
-3.892799999999066131e+03 9.999999720376674395e-01 1.000000011928817711e+00 9.999999558330191496e-01 9.999999670533797902e-01
-3.891199999999065767e+03 9.999999764839710981e-01 1.000000031185642069e+00 9.999999628735305457e-01 9.999999346742030060e-01
-3.889599999999065403e+03 9.999999671707290316e-01 1.000000042501166808e+00 1.000000011531707589e+00 9.999999041607691153e-01
-3.887999999999065039e+03 9.999999469753722003e-01 1.000000047754212584e+00 1.000000097826218237e+00 9.999999090583977512e-01
-3.886399999999064676e+03 9.999999534917958233e-01 1.000000059110173423e+00 1.000000172710663993e+00 9.999999540317984215e-01
-3.884799999999064312e+03 9.999999951338029991e-01 1.000000084383835919e+00 1.000000219128868828e+00 1.000000006581437617e+00
-3.883199999999063948e+03 1.000000005913279200e+00 1.000000113738708674e+00 1.000000236047056346e+00 1.000000040030395443e+00
-3.881599999999063584e+03 9.999999844011421279e-01 1.000000126280548685e+00 1.000000241841255688e+00 1.000000030498612302e+00
-3.879999999999063220e+03 9.999999663124828908e-01 1.000000122619058462e+00 1.000000220910576054e+00 1.000000009617496355e+00
-3.878399999999062857e+03 9.999999648248671935e-01 1.000000088409242816e+00 1.000000160914226388e+00 1.000000000837355518e+00
-3.876799999999062493e+03 9.999999852508633102e-01 1.000000023942575922e+00 1.000000076966872431e+00 1.000000020571951476e+00
-3.875199999999062129e+03 1.000000037100936545e+00 9.999999627150161219e-01 9.999999954698959304e-01 1.000000049534452762e+00
-3.873599999999061765e+03 1.000000108732598481e+00 9.999999360440814389e-01 9.999999380492063938e-01 1.000000072592158729e+00
-3.871999999999061401e+03 1.000000149273456262e+00 9.999999511056680834e-01 9.999998854281821892e-01 1.000000084415928026e+00
-3.870399999999061038e+03 1.000000159555612278e+00 9.999999859275811032e-01 9.999998530881184511e-01 1.000000085633848457e+00
-3.868799999999060674e+03 1.000000142549482662e+00 1.000000019293165066e+00 9.999998559708906942e-01 1.000000087299742546e+00
-3.867199999999060310e+03 1.000000117065461103e+00 1.000000041484278013e+00 9.999998676017449739e-01 1.000000090726495428e+00
-3.865599999999059946e+03 1.000000096508942171e+00 1.000000051555292035e+00 9.999998784087033021e-01 1.000000099684742016e+00
-3.863999999999059582e+03 1.000000076658806636e+00 1.000000052811672591e+00 9.999998924831039471e-01 1.000000102196896057e+00
-3.862399999999059219e+03 1.000000072020733821e+00 1.000000044027471002e+00 9.999999026250969703e-01 1.000000084016867463e+00
-3.860799999999058855e+03 1.000000085758673718e+00 1.000000022113294307e+00 9.999999084645887493e-01 1.000000040659875022e+00
-3.859199999999058491e+03 1.000000107079418443e+00 1.000000003863470655e+00 9.999999228126035256e-01 9.999999970853080677e-01
-3.857599999999058127e+03 1.000000102797176771e+00 9.999999983860846653e-01 9.999999233559176970e-01 9.999999706287242551e-01
-3.855999999999057763e+03 1.000000085520333482e+00 9.999999959154337592e-01 9.999998870136215245e-01 9.999999564179122835e-01
-3.854399999999057400e+03 1.000000066255029241e+00 9.999999810219145635e-01 9.999998556111497905e-01 9.999999555242531368e-01
-3.852799999999057036e+03 1.000000050900691662e+00 9.999999501455335560e-01 9.999998683221894558e-01 9.999999548525998483e-01
-3.851199999999056672e+03 1.000000054016809026e+00 9.999999224569192657e-01 9.999998948883868088e-01 9.999999562620917049e-01
-3.849599999999056308e+03 1.000000072985805621e+00 9.999999091830827913e-01 9.999999150833948081e-01 9.999999607711831384e-01
-3.847999999999055944e+03 1.000000110211469506e+00 9.999999138582034153e-01 9.999999400454930853e-01 9.999999833381527647e-01
-3.846399999999055581e+03 1.000000132548697573e+00 9.999999344641490318e-01 9.999999805887193061e-01 1.000000024660227416e+00
-3.844799999999055217e+03 1.000000133977895223e+00 9.999999643197294841e-01 1.000000031740894579e+00 1.000000063134285799e+00
-3.843199999999054853e+03 1.000000124970394033e+00 1.000000015624018967e+00 1.000000080399831459e+00 1.000000098331670362e+00
-3.841599999999054489e+03 1.000000101463368596e+00 1.000000068155110000e+00 1.000000100813896342e+00 1.000000123284655595e+00
-3.839999999999054126e+03 1.000000079046111434e+00 1.000000100303543471e+00 1.000000064326561189e+00 1.000000129886392086e+00
-3.838399999999053762e+03 1.000000045313670816e+00 1.000000105902001835e+00 9.999999913564141529e-01 1.000000101362287674e+00
-3.836799999999053398e+03 9.999999978541810330e-01 1.000000090602374714e+00 9.999999144732795164e-01 1.000000039391657491e+00
-3.835199999999053034e+03 9.999999434911674978e-01 1.000000071697631165e+00 9.999998527307262242e-01 9.999999896380703523e-01
-3.833599999999052670e+03 9.999999010236185759e-01 1.000000032229709124e+00 9.999998178175153463e-01 9.999999664537920774e-01
-3.831999999999052307e+03 9.999998778141645506e-01 9.999999732065464331e-01 9.999998024233239802e-01 9.999999814461162373e-01
-3.830399999999051943e+03 9.999998827553580050e-01 9.999999161657775471e-01 9.999998054281626914e-01 1.000000008519116301e+00
-3.828799999999051579e+03 9.999999267334197528e-01 9.999998948811776867e-01 9.999998367253692955e-01 1.000000044263982035e+00
-3.827199999999051215e+03 9.999999846096923051e-01 9.999999259927535578e-01 9.999998763744761821e-01 1.000000072689176456e+00
-3.825599999999050851e+03 1.000000037010170484e+00 9.999999733638834654e-01 9.999999071489467095e-01 1.000000092286647879e+00
-3.823999999999050488e+03 1.000000041738331458e+00 1.000000020124537148e+00 9.999999237184915568e-01 1.000000106678119893e+00
-3.822399999999050124e+03 1.000000006101425587e+00 1.000000054438931141e+00 9.999999343817996822e-01 1.000000110141539222e+00
-3.820799999999049760e+03 9.999999660672428403e-01 1.000000070947145048e+00 9.999999507113431774e-01 1.000000106112002518e+00
-3.819199999999049396e+03 9.999999547447171455e-01 1.000000078228922229e+00 9.999999867919479035e-01 1.000000084294684566e+00
-3.817599999999049032e+03 1.000000000503320274e+00 1.000000091425988780e+00 1.000000038029296379e+00 1.000000056979941210e+00
-3.815999999999048669e+03 1.000000076452632669e+00 1.000000111400562997e+00 1.000000087815849481e+00 1.000000038318816342e+00
-3.814399999999048305e+03 1.000000138697907159e+00 1.000000126407339263e+00 1.000000116899760094e+00 1.000000037271710829e+00
-3.812799999999047941e+03 1.000000137397665911e+00 1.000000118769152735e+00 1.000000132269287301e+00 1.000000036523813973e+00
-3.811199999999047577e+03 1.000000114593661005e+00 1.000000082342028307e+00 1.000000150211021843e+00 1.000000017509498962e+00
-3.809599999999047213e+03 1.000000096607628564e+00 1.000000027435896888e+00 1.000000144118424528e+00 9.999999808068575913e-01
